BlackElo_broad,WhiteElo_broad,Opening_broad,death_position,killed_piece_id,killed_by_piece_id,counts
0-1249,1750+,Other,e1,B-R-h,W-Q,1
0-1249,1750+,Other,e1,W-R-h,B-R-h,1
0-1249,1750+,Other,e3,B-N-g,W-B-c,1
0-1249,1750+,Other,e4,W-P-e,B-N-b,1
0-1249,1750+,Other,e5,B-N-b,W-N-g,1
0-1249,1750+,Other,e5,B-P-e,W-N-g,2
0-1249,1750+,Other,e6,B-Q,W-N-g,1
0-1249,1750+,Other,e6,W-N-g,B-P-f,1
0-1249,1750+,Other,e7,B-N-g,W-B-c,1
0-1249,1750+,Other,e7,B-R-h,W-R-h,1
0-1249,1750+,Other,e7,W-B-c,B-R-h,1
0-1249,1750+,Other,e7,W-R-h,B-Q,1
0-1249,1750+,Other,f1,B-B-c,W-K,1
0-1249,1750+,Other,f1,W-R-h,B-B-c,1
0-1249,1750+,Other,f3,B-B-c,W-Q,1
0-1249,1750+,Other,f3,W-N-g,B-B-c,1
0-1249,1750+,Other,f5,B-R-a,W-Q,1
0-1249,1750+,Other,f5,W-P-f,B-R-a,1
0-1249,1750+,Other,f6,B-N-g,W-B-c,1
0-1249,1750+,Other,f6,W-B-c,B-K,1
0-1249,1750+,Other,f7,B-P-f,W-B-f,2
0-1249,1750+,Other,f7,B-P-f,W-N-b,1
0-1249,1750+,Other,f7,W-B-f,B-K,2
0-1249,1750+,Other,f8,B-Q,W-Q,1
0-1249,1750+,Other,f8,W-Q,B-K,1
0-1249,1750+,Other,g4,B-Q,W-N-g,1
0-1249,1750+,Other,g8,B-N-g,W-Q,1
0-1249,1750+,Other,h8,B-R-h,W-Q,1
0-1249,1750+,Queen's Gambit,a7,B-P-a,W-R-h,1
0-1249,1750+,Queen's Gambit,b2,W-P-b,B-Q,1
0-1249,1750+,Queen's Gambit,b3,B-P-b,W-P-a,1
0-1249,1750+,Queen's Gambit,b3,W-P-a,B-P-c,1
0-1249,1750+,Queen's Gambit,b7,B-P-b,W-B-f,1
0-1249,1750+,Queen's Gambit,c4,B-N-b,W-B-f,1
0-1249,1750+,Queen's Gambit,c4,B-P-d,W-B-f,2
0-1249,1750+,Queen's Gambit,c4,B-P-d,W-N-b,1
0-1249,1750+,Queen's Gambit,c4,B-R-a,W-Q,1
0-1249,1750+,Queen's Gambit,c4,W-B-f,B-R-a,1
0-1249,1750+,Queen's Gambit,c4,W-N-b,B-N-b,1
0-1249,1750+,Queen's Gambit,c4,W-P-c,B-P-d,3
0-1249,1750+,Queen's Gambit,c5,B-B-f,W-N-b,1
0-1249,1750+,Queen's Gambit,c5,B-N-g,W-B-c,1
0-1249,1750+,Queen's Gambit,c5,B-P-c,W-B-c,1
0-1249,1750+,Queen's Gambit,c5,W-B-c,B-N-b,1
0-1249,1750+,Queen's Gambit,c5,W-N-b,B-N-g,1
0-1249,1750+,Queen's Gambit,d3,B-N-b,W-R-a,1
0-1249,1750+,Queen's Gambit,d3,W-B-f,B-N-b,1
0-1249,1750+,Queen's Gambit,d5,B-P-e,W-N-b,1
0-1249,1750+,Queen's Gambit,d5,B-P-e,W-Q,1
0-1249,1750+,Queen's Gambit,d5,B-Q,W-B-f,1
0-1249,1750+,Queen's Gambit,d5,W-P-d,B-P-e,2
0-1249,1750+,Queen's Gambit,d5,W-Q,B-Q,1
0-1249,1750+,Queen's Gambit,d8,B-Q,W-B-c,1
0-1249,1750+,Queen's Gambit,d8,B-R-h,W-R-h,1
0-1249,1750+,Queen's Gambit,d8,W-B-c,B-K,1
0-1249,1750+,Queen's Gambit,e4,B-B-c,W-N-b,1
0-1249,1750+,Queen's Gambit,e4,W-P-e,B-B-c,1
0-1249,1750+,Queen's Gambit,e5,B-N-g,W-N-g,1
0-1249,1750+,Queen's Gambit,e5,B-P-e,W-N-g,1
0-1249,1750+,Queen's Gambit,e5,W-N-g,B-N-b,1
0-1249,1750+,Queen's Gambit,e5,W-P-e,B-N-g,1
0-1249,1750+,Queen's Gambit,e7,B-B-f,W-Q,1
0-1249,1750+,Queen's Gambit,e8,B-R-a,W-B-f,1
0-1249,1750+,Queen's Gambit,f3,B-B-c,W-P-g,1
0-1249,1750+,Queen's Gambit,f3,W-P-f,B-B-c,1
0-1249,1750+,Queen's Gambit,f5,B-B-c,W-N-b,1
0-1249,1750+,Queen's Gambit,f6,B-N-g,W-N-b,1
0-1249,1750+,Queen's Gambit,f6,W-N-b,B-P-g,1
0-1249,1750+,Queen's Gambit,f7,B-P-f,W-B-f,1
0-1249,1750+,Queen's Gambit,f7,B-P-f,W-Q,1
0-1249,1750+,Queen's Gambit,f8,B-B-f,W-B-c,1
0-1249,1750+,Queen's Gambit,f8,W-B-c,B-K,1
0-1249,1750+,Queen's Gambit,g1,W-R-h,B-Q,1
0-1249,1750+,Queen's Gambit,g8,B-R-h,W-B-f,1
0-1249,1750+,Queen's Gambit,h5,B-N-b,W-N-g,1
0-1249,1750+,Queen's Gambit,h5,W-N-g,B-K,1
0-1249,1750+,Queen's Gambit,h6,W-Q,B-Q,1
0-1249,1750+,Queen's Gambit,h7,B-P-h,W-R-h,1
1250-1499,0-1249,French Defense,c3,W-N-b,B-B-f,1
1250-1499,0-1249,French Defense,c3,W-Q,B-Q,1
1250-1499,0-1249,French Defense,c4,B-N-b,W-P-b,1
1250-1499,0-1249,French Defense,c4,B-P-e,W-B-f,1
1250-1499,0-1249,French Defense,c4,W-B-f,B-N-b,1
1250-1499,0-1249,French Defense,c4,W-P-b,B-P-c,1
1250-1499,0-1249,French Defense,c4,W-P-c,B-P-e,1
1250-1499,0-1249,French Defense,d5,B-P-d,W-P-e,1
1250-1499,0-1249,French Defense,d5,W-P-d,B-P-c,1
1250-1499,0-1249,French Defense,d5,W-P-e,B-P-e,1
1250-1499,0-1249,French Defense,d8,B-R-a,W-R-a,1
1250-1499,0-1249,French Defense,d8,W-R-a,B-R-h,1
1250-1499,0-1249,French Defense,e5,B-B-f,W-N-g,1
1250-1499,0-1249,French Defense,e5,W-N-g,B-Q,1
1250-1499,0-1249,French Defense,e5,W-R-h,B-B-f,1
1250-1499,0-1249,French Defense,f6,B-N-g,W-B-c,1
1250-1499,0-1249,French Defense,f6,W-B-c,B-B-f,1
1250-1499,0-1249,King's Pawn Game,a2,W-P-a,B-Q,1
1250-1499,0-1249,King's Pawn Game,a3,B-B-f,W-P-b,1
1250-1499,0-1249,King's Pawn Game,a3,W-N-b,B-B-f,1
1250-1499,0-1249,King's Pawn Game,a5,B-N-b,W-P-b,1
1250-1499,0-1249,King's Pawn Game,a5,W-P-b,B-R-a,1
1250-1499,0-1249,King's Pawn Game,a7,B-P-a,W-B-c,1
1250-1499,0-1249,King's Pawn Game,a8,B-R-a,W-N-b,1
1250-1499,0-1249,King's Pawn Game,b2,W-P-b,B-Q,1
1250-1499,0-1249,King's Pawn Game,b5,W-B-f,B-B-c,1
1250-1499,0-1249,King's Pawn Game,b7,B-P-b,W-R-a,1
1250-1499,0-1249,King's Pawn Game,c2,W-P-c,B-Q,1
1250-1499,0-1249,King's Pawn Game,c3,B-B-f,W-P-b,1
1250-1499,0-1249,King's Pawn Game,c3,W-N-b,B-B-f,1
1250-1499,0-1249,King's Pawn Game,c3,W-P-b,B-Q,1
1250-1499,0-1249,King's Pawn Game,c3,W-P-c,B-N-b,1
1250-1499,0-1249,King's Pawn Game,c7,B-P-c,W-N-b,1
1250-1499,0-1249,King's Pawn Game,d1,B-B-c,W-R-a,1
1250-1499,0-1249,King's Pawn Game,d1,W-Q,B-B-c,1
1250-1499,0-1249,King's Pawn Game,d3,B-B-c,W-P-c,1
1250-1499,0-1249,King's Pawn Game,d3,W-P-c,B-R-a,1
1250-1499,0-1249,King's Pawn Game,d3,W-P-d,B-B-c,1
1250-1499,0-1249,King's Pawn Game,d4,B-P-e,W-P-f,1
1250-1499,0-1249,King's Pawn Game,d4,W-N-g,B-R-a,1
1250-1499,0-1249,King's Pawn Game,d4,W-P-d,B-B-f,1
1250-1499,0-1249,King's Pawn Game,d4,W-P-d,B-P-e,1
1250-1499,0-1249,King's Pawn Game,d5,B-N-g,W-B-f,1
1250-1499,0-1249,King's Pawn Game,d5,B-P-d,W-P-e,3
1250-1499,0-1249,King's Pawn Game,d5,W-B-f,B-N-b,1
1250-1499,0-1249,King's Pawn Game,d5,W-P-e,B-N-g,1
1250-1499,0-1249,King's Pawn Game,d6,W-P-e,B-Q,1
1250-1499,0-1249,King's Pawn Game,e1,B-R-h,W-R-a,1
1250-1499,0-1249,King's Pawn Game,e1,W-R-h,B-R-h,1
1250-1499,0-1249,King's Pawn Game,e2,B-N-b,W-Q,1
1250-1499,0-1249,King's Pawn Game,e2,B-Q,W-N-g,1
1250-1499,0-1249,King's Pawn Game,e2,W-B-f,B-Q,1
1250-1499,0-1249,King's Pawn Game,e2,W-Q,B-Q,2
1250-1499,0-1249,King's Pawn Game,e3,B-B-f,W-P-f,1
1250-1499,0-1249,King's Pawn Game,e3,W-B-c,B-B-f,1
1250-1499,0-1249,King's Pawn Game,e4,B-P-e,W-P-d,1
1250-1499,0-1249,King's Pawn Game,e4,W-P-e,B-N-g,1
1250-1499,0-1249,King's Pawn Game,e4,W-P-e,B-Q,1
1250-1499,0-1249,King's Pawn Game,e5,B-P-e,W-Q,2
1250-1499,0-1249,King's Pawn Game,e5,B-P-e,W-R-a,1
1250-1499,0-1249,King's Pawn Game,e7,B-B-f,W-P-e,1
1250-1499,0-1249,King's Pawn Game,e7,W-P-e,B-Q,1
1250-1499,0-1249,King's Pawn Game,f2,B-N-g,W-R-h,1
1250-1499,0-1249,King's Pawn Game,f2,W-P-f,B-N-g,2
1250-1499,0-1249,King's Pawn Game,f2,W-P-f,B-Q,1
1250-1499,0-1249,King's Pawn Game,f3,B-N-b,W-P-g,1
1250-1499,0-1249,King's Pawn Game,f3,W-N-g,B-B-c,1
1250-1499,0-1249,King's Pawn Game,f3,W-Q,B-N-b,1
1250-1499,0-1249,King's Pawn Game,f5,B-P-f,W-P-d,1
1250-1499,0-1249,King's Pawn Game,f7,B-P-f,W-B-f,1
1250-1499,0-1249,King's Pawn Game,f7,B-P-f,W-Q,1
1250-1499,0-1249,King's Pawn Game,f8,B-B-f,W-Q,1
1250-1499,0-1249,King's Pawn Game,g1,W-N-g,B-Q,1
1250-1499,0-1249,King's Pawn Game,g2,W-P-g,B-N-g,1
1250-1499,0-1249,King's Pawn Game,g2,W-P-g,B-Q,2
1250-1499,0-1249,King's Pawn Game,g3,W-P-g,B-Q,1
1250-1499,0-1249,King's Pawn Game,g5,B-P-h,W-B-c,1
1250-1499,0-1249,King's Pawn Game,g5,W-B-c,B-N-g,1
1250-1499,0-1249,King's Pawn Game,g5,W-N-g,B-P-h,1
1250-1499,0-1249,King's Pawn Game,g6,B-P-g,W-R-a,1
1250-1499,0-1249,King's Pawn Game,h1,W-R-h,B-Q,2
1250-1499,0-1249,King's Pawn Game,h2,W-P-h,B-Q,2
1250-1499,0-1249,King's Pawn Game,h7,B-P-h,W-R-a,1
1250-1499,0-1249,King's Pawn Game,h8,B-R-h,W-B-c,1
1250-1499,0-1249,King's Pawn Game,h8,B-R-h,W-Q,1
1250-1499,0-1249,Other,a2,W-P-a,B-Q,1
1250-1499,0-1249,Other,a3,B-B-f,W-P-b,1
1250-1499,0-1249,Other,a3,B-P-a,W-P-h,1
1250-1499,0-1249,Other,a3,W-N-b,B-B-f,1
1250-1499,0-1249,Other,a3,W-N-b,B-Q,1
1250-1499,0-1249,Other,b2,W-R-a,B-Q,1
1250-1499,0-1249,Other,b3,B-P-b,W-P-h,1
1250-1499,0-1249,Other,b3,W-P-b,B-Q,1
1250-1499,0-1249,Other,c2,W-P-c,B-R-a,1
1250-1499,0-1249,Other,c6,B-N-b,W-B-f,1
1250-1499,0-1249,Other,c6,W-B-f,B-P-b,1
1250-1499,0-1249,Other,c8,B-B-c,W-N-b,1
1250-1499,0-1249,Other,d2,W-P-d,B-R-a,1
1250-1499,0-1249,Other,d3,B-B-c,W-B-f,1
1250-1499,0-1249,Other,d3,B-N-b,W-P-c,1
1250-1499,0-1249,Other,d3,B-P-c,W-P-h,1
1250-1499,0-1249,Other,d3,B-Q,W-R-h,1
1250-1499,0-1249,Other,d3,W-B-f,B-N-b,1
1250-1499,0-1249,Other,d3,W-P-c,B-Q,1
1250-1499,0-1249,Other,d3,W-Q,B-Q,1
1250-1499,0-1249,Other,d3,W-R-h,B-P-c,1
1250-1499,0-1249,Other,d4,B-N-b,W-N-g,1
1250-1499,0-1249,Other,d4,B-N-g,W-B-c,1
1250-1499,0-1249,Other,d4,W-B-c,B-Q,1
1250-1499,0-1249,Other,d4,W-N-g,B-P-c,1
1250-1499,0-1249,Other,d5,B-P-d,W-N-b,1
1250-1499,0-1249,Other,d5,B-P-d,W-N-g,1
1250-1499,0-1249,Other,d5,B-P-d,W-P-c,1
1250-1499,0-1249,Other,d5,B-R-a,W-Q,1
1250-1499,0-1249,Other,d5,W-N-g,B-R-a,1
1250-1499,0-1249,Other,d5,W-P-c,B-P-b,1
1250-1499,0-1249,Other,d5,W-P-d,B-Q,1
1250-1499,0-1249,Other,d6,B-B-f,W-Q,1
1250-1499,0-1249,Other,d6,W-P-d,B-B-f,1
1250-1499,0-1249,Other,e3,B-N-g,W-B-c,1
1250-1499,0-1249,Other,e3,B-P-c,W-Q,1
1250-1499,0-1249,Other,e3,W-B-c,B-P-c,1
1250-1499,0-1249,Other,e7,B-B-f,W-N-b,1
1250-1499,0-1249,Other,e7,B-N-b,W-N-b,1
1250-1499,0-1249,Other,e7,B-P-e,W-Q,1
1250-1499,0-1249,Other,e7,W-N-b,B-N-g,1
1250-1499,0-1249,Other,e8,B-R-h,W-Q,1
1250-1499,0-1249,Other,f2,W-P-f,B-Q,1
1250-1499,0-1249,Other,f4,B-B-f,W-P-g,1
1250-1499,0-1249,Other,f4,B-P-e,W-N-g,1
1250-1499,0-1249,Other,f4,B-P-f,W-P-e,1
1250-1499,0-1249,Other,f4,B-P-g,W-B-c,1
1250-1499,0-1249,Other,f4,W-N-g,B-B-f,1
1250-1499,0-1249,Other,f4,W-P-e,B-P-g,1
1250-1499,0-1249,Other,f4,W-P-f,B-P-e,1
1250-1499,0-1249,Other,f5,B-P-f,W-P-e,1
1250-1499,0-1249,Other,f5,W-P-e,B-N-g,1
1250-1499,0-1249,Other,f6,B-N-g,W-Q,1
1250-1499,0-1249,Other,f6,B-P-g,W-N-b,1
1250-1499,0-1249,Other,f6,W-Q,B-P-g,1
1250-1499,0-1249,Other,g7,B-B-f,W-Q,1
1250-1499,0-1249,Other,g8,B-R-h,W-R-h,1
1250-1499,0-1249,Other,g8,W-R-h,B-R-a,1
1250-1499,0-1249,Other,h2,W-P-h,B-R-a,1
1250-1499,0-1249,Other,h3,B-B-c,W-N-g,1
1250-1499,0-1249,Other,h3,W-B-f,B-B-c,1
1250-1499,0-1249,Other,h7,B-P-h,W-Q,1
1250-1499,0-1249,Queen's Gambit,d2,B-B-f,W-N-b,1
1250-1499,0-1249,Queen's Gambit,d3,B-P-e,W-Q,1
1250-1499,0-1249,Queen's Gambit,d3,B-Q,W-K,1
1250-1499,0-1249,Queen's Gambit,d3,W-Q,B-Q,1
1250-1499,0-1249,Queen's Gambit,d4,W-P-d,B-P-e,1
1250-1499,0-1249,Queen's Gambit,e4,B-P-d,W-N-b,1
1250-1499,0-1249,Queen's Gambit,e4,W-P-e,B-P-d,1
1250-1499,0-1249,Queen's Pawn Game,b2,W-P-b,B-Q,1
1250-1499,0-1249,Queen's Pawn Game,c3,W-P-c,B-Q,1
1250-1499,0-1249,Queen's Pawn Game,c6,B-N-b,W-Q,1
1250-1499,0-1249,Queen's Pawn Game,d2,W-N-g,B-R-a,1
1250-1499,0-1249,Queen's Pawn Game,d4,W-B-c,B-N-b,1
1250-1499,0-1249,Queen's Pawn Game,d5,B-P-d,W-N-b,1
1250-1499,0-1249,Queen's Pawn Game,d5,W-N-b,B-Q,1
1250-1499,0-1249,Queen's Pawn Game,e2,W-P-e,B-R-a,1
1250-1499,0-1249,Queen's Pawn Game,e5,B-P-e,W-P-d,1
1250-1499,0-1249,Queen's Pawn Game,e5,W-P-d,B-Q,1
1250-1499,0-1249,Queen's Pawn Game,e8,B-Q,W-R-a,1
1250-1499,0-1249,Queen's Pawn Game,e8,B-R-a,W-Q,1
1250-1499,0-1249,Queen's Pawn Game,e8,W-R-a,B-R-a,1
1250-1499,0-1249,Queen's Pawn Game,f5,B-N-g,W-B-f,1
1250-1499,0-1249,Queen's Pawn Game,g4,B-B-c,W-R-a,1
1250-1499,0-1249,Queen's Pawn Game,g4,W-P-g,B-B-c,1
1250-1499,0-1249,Queen's Pawn Game,g7,B-P-g,W-R-a,1
1250-1499,0-1249,Queen's Pawn Game,h2,W-P-h,B-R-h,1
1250-1499,0-1249,Queen's Pawn Game,h7,B-P-h,W-R-a,1
1250-1499,0-1249,Scandinavian Defense,a7,B-P-a,W-Q,1
1250-1499,0-1249,Scandinavian Defense,b5,B-Q,W-B-f,1
1250-1499,0-1249,Scandinavian Defense,b5,W-B-f,B-R-a,1
1250-1499,0-1249,Scandinavian Defense,b5,W-N-b,B-Q,1
1250-1499,0-1249,Scandinavian Defense,b7,B-P-b,W-B-f,1
1250-1499,0-1249,Scandinavian Defense,c2,W-P-c,B-N-b,2
1250-1499,0-1249,Scandinavian Defense,c7,B-P-c,W-Q,1
1250-1499,0-1249,Scandinavian Defense,d4,B-N-b,W-N-g,1
1250-1499,0-1249,Scandinavian Defense,d4,W-N-g,B-Q,1
1250-1499,0-1249,Scandinavian Defense,d4,W-P-d,B-N-b,1
1250-1499,0-1249,Scandinavian Defense,d5,B-P-d,W-P-e,2
1250-1499,0-1249,Scandinavian Defense,d5,W-P-e,B-Q,2
1250-1499,0-1249,Scandinavian Defense,e5,B-P-e,W-R-h,1
1250-1499,0-1249,Scandinavian Defense,e5,B-R-a,W-P-d,1
1250-1499,0-1249,Scandinavian Defense,e5,W-R-h,B-R-a,1
1250-1499,0-1249,Scandinavian Defense,e7,B-B-f,W-Q,1
1250-1499,0-1249,Scandinavian Defense,f6,B-P-f,W-P-d,1
1250-1499,0-1249,Scandinavian Defense,f6,W-P-d,B-P-g,1
1250-1499,0-1249,Scandinavian Defense,g3,B-N-g,W-B-c,1
1250-1499,0-1249,Scandinavian Defense,g3,W-P-g,B-N-g,1
1250-1499,0-1249,Scandinavian Defense,h3,B-B-c,W-Q,1
1250-1499,0-1249,Scandinavian Defense,h7,B-P-h,W-Q,2
1250-1499,0-1249,Scandinavian Defense,h8,B-R-h,W-Q,1
1250-1499,1250-1499,French Defense,a3,W-N-b,B-Q,1
1250-1499,1250-1499,French Defense,b2,W-P-b,B-Q,3
1250-1499,1250-1499,French Defense,b3,B-P-b,W-N-b,1
1250-1499,1250-1499,French Defense,b5,B-P-a,W-P-a,1
1250-1499,1250-1499,French Defense,b5,W-P-b,B-P-a,1
1250-1499,1250-1499,French Defense,b6,W-P-a,B-K,1
1250-1499,1250-1499,French Defense,b7,B-B-c,W-B-f,1
1250-1499,1250-1499,French Defense,b7,B-N-b,W-P-a,1
1250-1499,1250-1499,French Defense,b7,W-B-f,B-R-a,1
1250-1499,1250-1499,French Defense,b7,W-P-a,B-B-c,1
1250-1499,1250-1499,French Defense,c1,W-B-c,B-R-a,1
1250-1499,1250-1499,French Defense,c4,B-P-c,W-B-f,1
1250-1499,1250-1499,French Defense,c4,W-B-f,B-P-b,1
1250-1499,1250-1499,French Defense,c4,W-P-c,B-K,1
1250-1499,1250-1499,French Defense,c5,B-B-f,W-N-b,1
1250-1499,1250-1499,French Defense,c5,B-P-c,W-P-d,1
1250-1499,1250-1499,French Defense,c5,W-N-b,B-Q,1
1250-1499,1250-1499,French Defense,c5,W-P-c,B-B-f,1
1250-1499,1250-1499,French Defense,c5,W-P-d,B-B-f,1
1250-1499,1250-1499,French Defense,d1,B-R-a,W-R-h,1
1250-1499,1250-1499,French Defense,d1,W-R-a,B-R-a,1
1250-1499,1250-1499,French Defense,d3,B-N-b,W-P-c,1
1250-1499,1250-1499,French Defense,d3,W-B-f,B-N-b,1
1250-1499,1250-1499,French Defense,d4,W-P-d,B-P-c,1
1250-1499,1250-1499,French Defense,d4,W-P-d,B-Q,1
1250-1499,1250-1499,French Defense,d4,W-P-d,B-R-a,1
1250-1499,1250-1499,French Defense,d5,B-N-g,W-N-b,1
1250-1499,1250-1499,French Defense,d5,B-P-d,W-B-f,1
1250-1499,1250-1499,French Defense,d5,B-P-e,W-P-e,1
1250-1499,1250-1499,French Defense,d5,B-Q,W-Q,1
1250-1499,1250-1499,French Defense,d5,W-N-b,B-Q,1
1250-1499,1250-1499,French Defense,d5,W-P-d,B-P-e,1
1250-1499,1250-1499,French Defense,d5,W-P-e,B-N-g,1
1250-1499,1250-1499,French Defense,d5,W-Q,B-R-a,1
1250-1499,1250-1499,French Defense,d6,B-P-d,W-P-e,1
1250-1499,1250-1499,French Defense,d6,W-N-b,B-P-c,1
1250-1499,1250-1499,French Defense,d6,W-P-e,B-Q,1
1250-1499,1250-1499,French Defense,d7,B-B-c,W-B-f,1
1250-1499,1250-1499,French Defense,d7,W-B-f,B-Q,1
1250-1499,1250-1499,French Defense,d8,B-Q,W-Q,1
1250-1499,1250-1499,French Defense,d8,B-R-h,W-R-h,1
1250-1499,1250-1499,French Defense,d8,W-Q,B-N-g,1
1250-1499,1250-1499,French Defense,d8,W-R-h,B-K,1
1250-1499,1250-1499,French Defense,e5,B-N-b,W-B-c,1
1250-1499,1250-1499,French Defense,e5,B-N-b,W-P-d,1
1250-1499,1250-1499,French Defense,e5,B-P-d,W-N-g,1
1250-1499,1250-1499,French Defense,e5,W-B-c,B-P-d,1
1250-1499,1250-1499,French Defense,e5,W-N-g,B-B-f,1
1250-1499,1250-1499,French Defense,e5,W-P-d,B-P-f,1
1250-1499,1250-1499,French Defense,e5,W-P-e,B-N-b,1
1250-1499,1250-1499,French Defense,e7,B-B-f,W-B-c,1
1250-1499,1250-1499,French Defense,e7,W-B-c,B-N-g,1
1250-1499,1250-1499,French Defense,f2,W-P-f,B-R-a,1
1250-1499,1250-1499,French Defense,f3,B-P-f,W-K,1
1250-1499,1250-1499,French Defense,f4,W-N-g,B-Q,1
1250-1499,1250-1499,French Defense,f6,B-N-g,W-B-c,1
1250-1499,1250-1499,French Defense,f6,B-P-f,W-P-e,1
1250-1499,1250-1499,French Defense,f6,W-B-c,B-B-f,1
1250-1499,1250-1499,French Defense,f6,W-P-e,B-B-f,1
1250-1499,1250-1499,French Defense,f8,B-R-h,W-B-c,1
1250-1499,1250-1499,French Defense,f8,W-B-c,B-K,1
1250-1499,1250-1499,French Defense,g3,W-P-g,B-Q,1
1250-1499,1250-1499,French Defense,g4,B-P-h,W-P-f,1
1250-1499,1250-1499,French Defense,g4,W-P-g,B-P-h,1
1250-1499,1250-1499,French Defense,g5,B-B-f,W-Q,1
1250-1499,1250-1499,French Defense,g5,W-N-b,B-R-h,1
1250-1499,1250-1499,French Defense,g5,W-N-g,B-B-f,1
1250-1499,1250-1499,French Defense,g6,B-N-g,W-B-f,1
1250-1499,1250-1499,French Defense,g6,B-P-f,W-Q,1
1250-1499,1250-1499,French Defense,g6,B-P-g,W-P-h,1
1250-1499,1250-1499,French Defense,g6,W-B-f,B-P-f,1
1250-1499,1250-1499,French Defense,g6,W-N-g,B-R-h,1
1250-1499,1250-1499,French Defense,g6,W-P-h,B-P-f,1
1250-1499,1250-1499,French Defense,h3,W-P-h,B-Q,1
1250-1499,1250-1499,French Defense,h5,B-P-g,W-P-f,1
1250-1499,1250-1499,French Defense,h5,W-P-h,B-P-g,1
1250-1499,1250-1499,French Defense,h6,B-P-h,W-Q,1
1250-1499,1250-1499,French Defense,h8,B-R-h,W-R-a,1
1250-1499,1250-1499,French Defense,h8,W-P-f,B-B-f,1
1250-1499,1250-1499,King's Gambit,d5,B-N-g,W-B-f,1
1250-1499,1250-1499,King's Gambit,d5,B-P-d,W-N-b,1
1250-1499,1250-1499,King's Gambit,d5,W-N-b,B-N-g,1
1250-1499,1250-1499,King's Gambit,e4,W-P-e,B-B-c,1
1250-1499,1250-1499,King's Gambit,f2,W-R-h,B-Q,1
1250-1499,1250-1499,King's Gambit,f4,B-P-e,W-B-c,1
1250-1499,1250-1499,King's Gambit,f4,W-P-f,B-P-e,1
1250-1499,1250-1499,King's Gambit,f7,B-P-f,W-B-f,1
1250-1499,1250-1499,King's Gambit,f7,B-R-h,W-N-g,1
1250-1499,1250-1499,King's Gambit,f7,W-B-f,B-R-h,1
1250-1499,1250-1499,King's Gambit,f7,W-N-g,B-K,1
1250-1499,1250-1499,King's Pawn Game,a1,W-R-a,B-B-f,1
1250-1499,1250-1499,King's Pawn Game,a1,W-R-a,B-N-b,1
1250-1499,1250-1499,King's Pawn Game,a6,B-B-c,W-B-f,1
1250-1499,1250-1499,King's Pawn Game,b2,W-P-b,B-B-f,1
1250-1499,1250-1499,King's Pawn Game,b4,B-B-f,W-P-a,1
1250-1499,1250-1499,King's Pawn Game,b4,W-P-b,B-B-f,1
1250-1499,1250-1499,King's Pawn Game,b4,W-Q,B-N-b,1
1250-1499,1250-1499,King's Pawn Game,c2,B-N-b,W-K,1
1250-1499,1250-1499,King's Pawn Game,c2,W-P-c,B-N-b,1
1250-1499,1250-1499,King's Pawn Game,c2,W-P-c,B-Q,1
1250-1499,1250-1499,King's Pawn Game,c3,B-Q,W-Q,1
1250-1499,1250-1499,King's Pawn Game,c6,B-N-b,W-B-f,1
1250-1499,1250-1499,King's Pawn Game,c6,B-P-b,W-N-g,1
1250-1499,1250-1499,King's Pawn Game,c6,B-P-c,W-P-d,1
1250-1499,1250-1499,King's Pawn Game,c6,W-B-f,B-P-b,1
1250-1499,1250-1499,King's Pawn Game,c6,W-P-d,B-B-c,1
1250-1499,1250-1499,King's Pawn Game,c7,B-P-c,W-Q,1
1250-1499,1250-1499,King's Pawn Game,d1,B-Q,W-K,1
1250-1499,1250-1499,King's Pawn Game,d1,W-Q,B-Q,1
1250-1499,1250-1499,King's Pawn Game,d3,B-P-e,W-K,1
1250-1499,1250-1499,King's Pawn Game,d4,B-P-c,W-P-c,1
1250-1499,1250-1499,King's Pawn Game,d4,W-P-c,B-P-e,1
1250-1499,1250-1499,King's Pawn Game,d4,W-P-d,B-N-b,1
1250-1499,1250-1499,King's Pawn Game,d4,W-P-d,B-P-c,1
1250-1499,1250-1499,King's Pawn Game,d4,W-P-d,B-Q,1
1250-1499,1250-1499,King's Pawn Game,d5,B-P-d,W-P-e,1
1250-1499,1250-1499,King's Pawn Game,d5,B-P-d,W-Q,1
1250-1499,1250-1499,King's Pawn Game,d5,W-P-e,B-Q,1
1250-1499,1250-1499,King's Pawn Game,d7,W-B-f,B-R-h,1
1250-1499,1250-1499,King's Pawn Game,d8,B-B-f,W-B-c,1
1250-1499,1250-1499,King's Pawn Game,d8,B-Q,W-R-h,1
1250-1499,1250-1499,King's Pawn Game,d8,W-B-c,B-K,1
1250-1499,1250-1499,King's Pawn Game,d8,W-R-h,B-R-h,1
1250-1499,1250-1499,King's Pawn Game,e4,W-P-e,B-N-g,1
1250-1499,1250-1499,King's Pawn Game,e4,W-P-e,B-Q,1
1250-1499,1250-1499,King's Pawn Game,e5,B-N-b,W-B-c,1
1250-1499,1250-1499,King's Pawn Game,e5,B-P-e,W-N-g,1
1250-1499,1250-1499,King's Pawn Game,e5,B-P-e,W-P-d,1
1250-1499,1250-1499,King's Pawn Game,e5,B-P-e,W-Q,2
1250-1499,1250-1499,King's Pawn Game,e5,B-Q,W-N-g,1
1250-1499,1250-1499,King's Pawn Game,e5,W-P-d,B-P-d,1
