BlackElo_broad,WhiteElo_broad,Opening_broad,killed_piece_id,killed_by_piece_id,counts,total_matches,link,team,killed_piece,killer_piece
1250-1499,1250-1499,Scandinavian Defense,W-B-f,B-R-h,1,984,link,W,Bishop,Rook
1250-1499,1250-1499,Scandinavian Defense,W-N-b,B-B-c,1,984,link,W,Knight,Bishop
1250-1499,1250-1499,Scandinavian Defense,W-N-b,B-B-f,3,984,link,W,Knight,Bishop
1250-1499,1250-1499,Scandinavian Defense,W-N-b,B-P-e,1,984,link,W,Knight,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-N-b,B-Q,2,984,link,W,Knight,Queen
1250-1499,1250-1499,Scandinavian Defense,W-N-g,B-B-c,1,984,link,W,Knight,Bishop
1250-1499,1250-1499,Scandinavian Defense,W-N-g,B-N-b,2,984,link,W,Knight,Knight
1250-1499,1250-1499,Scandinavian Defense,W-N-g,B-P-c,1,984,link,W,Knight,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-N-g,B-P-f,1,984,link,W,Knight,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-N-g,B-Q,1,984,link,W,Knight,Queen
1250-1499,1250-1499,Scandinavian Defense,W-N-g,B-R-a,1,984,link,W,Knight,Rook
1250-1499,1250-1499,Scandinavian Defense,W-P-a,B-P-a,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-a,B-P-b,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-b,B-N-b,1,984,link,W,Pawn,Knight
1250-1499,1250-1499,Scandinavian Defense,W-P-b,B-R-h,1,984,link,W,Pawn,Rook
1250-1499,1250-1499,Scandinavian Defense,W-P-c,B-N-b,1,984,link,W,Pawn,Knight
1250-1499,1250-1499,Scandinavian Defense,W-P-c,B-P-a,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-c,B-P-c,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-c,B-P-d,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-c,B-P-e,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-c,B-R-h,1,984,link,W,Pawn,Rook
1250-1499,1250-1499,Scandinavian Defense,W-P-d,B-N-b,1,984,link,W,Pawn,Knight
1250-1499,1250-1499,Scandinavian Defense,W-P-d,B-N-g,1,984,link,W,Pawn,Knight
1250-1499,1250-1499,Scandinavian Defense,W-P-d,B-P-c,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-d,B-P-f,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-d,B-Q,1,984,link,W,Pawn,Queen
1250-1499,1250-1499,Scandinavian Defense,W-P-e,B-B-c,1,984,link,W,Pawn,Bishop
1250-1499,1250-1499,Scandinavian Defense,W-P-e,B-P-d,3,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-e,B-Q,5,984,link,W,Pawn,Queen
1250-1499,1250-1499,Scandinavian Defense,W-P-f,B-N-g,1,984,link,W,Pawn,Knight
1250-1499,1250-1499,Scandinavian Defense,W-P-f,B-P-d,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-f,B-P-e,2,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-f,B-R-h,1,984,link,W,Pawn,Rook
1250-1499,1250-1499,Scandinavian Defense,W-P-g,B-P-e,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Scandinavian Defense,W-P-g,B-R-h,1,984,link,W,Pawn,Rook
1250-1499,1250-1499,Scandinavian Defense,W-Q,B-B-c,1,984,link,W,Queen,Bishop
1250-1499,1250-1499,Scandinavian Defense,W-Q,B-Q,2,984,link,W,Queen,Queen
1250-1499,1250-1499,Scandinavian Defense,W-R-a,B-K,1,984,link,W,Rook,King
1250-1499,1250-1499,Scandinavian Defense,W-R-a,B-Q,2,984,link,W,Rook,Queen
1250-1499,1250-1499,Scandinavian Defense,W-R-h,B-B-f,1,984,link,W,Rook,Bishop
1250-1499,1250-1499,Scandinavian Defense,W-R-h,B-N-g,1,984,link,W,Rook,Knight
1250-1499,1250-1499,Scandinavian Defense,W-R-h,B-Q,1,984,link,W,Rook,Queen
1250-1499,1250-1499,Sicilian Defense,B-B-c,W-P-e,1,984,link,B,Bishop,Pawn
1250-1499,1250-1499,Sicilian Defense,B-B-c,W-P-g,1,984,link,B,Bishop,Pawn
1250-1499,1250-1499,Sicilian Defense,B-B-c,W-R-a,1,984,link,B,Bishop,Rook
1250-1499,1250-1499,Sicilian Defense,B-B-f,W-P-b,1,984,link,B,Bishop,Pawn
1250-1499,1250-1499,Sicilian Defense,B-B-f,W-Q,1,984,link,B,Bishop,Queen
1250-1499,1250-1499,Sicilian Defense,B-B-f,W-R-h,1,984,link,B,Bishop,Rook
1250-1499,1250-1499,Sicilian Defense,B-N-b,W-B-f,1,984,link,B,Knight,Bishop
1250-1499,1250-1499,Sicilian Defense,B-N-b,W-N-g,1,984,link,B,Knight,Knight
1250-1499,1250-1499,Sicilian Defense,B-N-b,W-P-f,1,984,link,B,Knight,Pawn
1250-1499,1250-1499,Sicilian Defense,B-N-g,W-B-c,2,984,link,B,Knight,Bishop
1250-1499,1250-1499,Sicilian Defense,B-N-g,W-P-d,1,984,link,B,Knight,Pawn
1250-1499,1250-1499,Sicilian Defense,B-N-g,W-Q,1,984,link,B,Knight,Queen
1250-1499,1250-1499,Sicilian Defense,B-P-a,W-N-b,1,984,link,B,Pawn,Knight
1250-1499,1250-1499,Sicilian Defense,B-P-a,W-Q,1,984,link,B,Pawn,Queen
1250-1499,1250-1499,Sicilian Defense,B-P-b,W-B-f,1,984,link,B,Pawn,Bishop
1250-1499,1250-1499,Sicilian Defense,B-P-b,W-K,1,984,link,B,Pawn,King
1250-1499,1250-1499,Sicilian Defense,B-P-b,W-P-a,1,984,link,B,Pawn,Pawn
1250-1499,1250-1499,Sicilian Defense,B-P-b,W-R-a,1,984,link,B,Pawn,Rook
1250-1499,1250-1499,Sicilian Defense,B-P-c,W-K,1,984,link,B,Pawn,King
1250-1499,1250-1499,Sicilian Defense,B-P-c,W-N-g,1,984,link,B,Pawn,Knight
1250-1499,1250-1499,Sicilian Defense,B-P-c,W-Q,1,984,link,B,Pawn,Queen
1250-1499,1250-1499,Sicilian Defense,B-P-c,W-R-a,1,984,link,B,Pawn,Rook
1250-1499,1250-1499,Sicilian Defense,B-P-d,W-N-b,1,984,link,B,Pawn,Knight
1250-1499,1250-1499,Sicilian Defense,B-P-d,W-P-e,1,984,link,B,Pawn,Pawn
1250-1499,1250-1499,Sicilian Defense,B-P-d,W-R-h,1,984,link,B,Pawn,Rook
1250-1499,1250-1499,Sicilian Defense,B-P-e,W-B-f,1,984,link,B,Pawn,Bishop
1250-1499,1250-1499,Sicilian Defense,B-P-e,W-P-f,1,984,link,B,Pawn,Pawn
1250-1499,1250-1499,Sicilian Defense,B-P-e,W-Q,1,984,link,B,Pawn,Queen
1250-1499,1250-1499,Sicilian Defense,B-P-f,W-N-g,1,984,link,B,Pawn,Knight
1250-1499,1250-1499,Sicilian Defense,B-P-g,W-P-h,1,984,link,B,Pawn,Pawn
1250-1499,1250-1499,Sicilian Defense,B-P-h,W-B-f,1,984,link,B,Pawn,Bishop
1250-1499,1250-1499,Sicilian Defense,B-Q,W-K,1,984,link,B,Queen,King
1250-1499,1250-1499,Sicilian Defense,B-Q,W-Q,2,984,link,B,Queen,Queen
1250-1499,1250-1499,Sicilian Defense,B-R-a,W-B-f,1,984,link,B,Rook,Bishop
1250-1499,1250-1499,Sicilian Defense,B-R-h,W-N-g,1,984,link,B,Rook,Knight
1250-1499,1250-1499,Sicilian Defense,B-R-h,W-R-h,1,984,link,B,Rook,Rook
1250-1499,1250-1499,Sicilian Defense,W-B-c,B-B-f,1,984,link,W,Bishop,Bishop
1250-1499,1250-1499,Sicilian Defense,W-B-c,B-N-b,1,984,link,W,Bishop,Knight
1250-1499,1250-1499,Sicilian Defense,W-B-c,B-P-e,1,984,link,W,Bishop,Pawn
1250-1499,1250-1499,Sicilian Defense,W-B-c,B-Q,1,984,link,W,Bishop,Queen
1250-1499,1250-1499,Sicilian Defense,W-B-f,B-B-c,1,984,link,W,Bishop,Bishop
1250-1499,1250-1499,Sicilian Defense,W-B-f,B-N-g,1,984,link,W,Bishop,Knight
1250-1499,1250-1499,Sicilian Defense,W-B-f,B-Q,1,984,link,W,Bishop,Queen
1250-1499,1250-1499,Sicilian Defense,W-N-b,B-B-c,1,984,link,W,Knight,Bishop
1250-1499,1250-1499,Sicilian Defense,W-N-b,B-B-f,2,984,link,W,Knight,Bishop
1250-1499,1250-1499,Sicilian Defense,W-N-b,B-R-a,2,984,link,W,Knight,Rook
1250-1499,1250-1499,Sicilian Defense,W-N-g,B-B-f,1,984,link,W,Knight,Bishop
1250-1499,1250-1499,Sicilian Defense,W-N-g,B-N-b,1,984,link,W,Knight,Knight
1250-1499,1250-1499,Sicilian Defense,W-N-g,B-Q,1,984,link,W,Knight,Queen
1250-1499,1250-1499,Sicilian Defense,W-P-a,B-P-c,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Sicilian Defense,W-P-a,B-Q,1,984,link,W,Pawn,Queen
1250-1499,1250-1499,Sicilian Defense,W-P-b,B-Q,3,984,link,W,Pawn,Queen
1250-1499,1250-1499,Sicilian Defense,W-P-c,B-P-d,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Sicilian Defense,W-P-c,B-Q,1,984,link,W,Pawn,Queen
1250-1499,1250-1499,Sicilian Defense,W-P-d,B-P-c,3,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Sicilian Defense,W-P-d,B-Q,1,984,link,W,Pawn,Queen
1250-1499,1250-1499,Sicilian Defense,W-P-e,B-N-g,2,984,link,W,Pawn,Knight
1250-1499,1250-1499,Sicilian Defense,W-P-e,B-Q,1,984,link,W,Pawn,Queen
1250-1499,1250-1499,Sicilian Defense,W-P-f,B-N-b,2,984,link,W,Pawn,Knight
1250-1499,1250-1499,Sicilian Defense,W-P-f,B-R-a,1,984,link,W,Pawn,Rook
1250-1499,1250-1499,Sicilian Defense,W-P-g,B-Q,1,984,link,W,Pawn,Queen
1250-1499,1250-1499,Sicilian Defense,W-P-g,B-R-a,1,984,link,W,Pawn,Rook
1250-1499,1250-1499,Sicilian Defense,W-P-h,B-K,1,984,link,W,Pawn,King
1250-1499,1250-1499,Sicilian Defense,W-P-h,B-P-h,1,984,link,W,Pawn,Pawn
1250-1499,1250-1499,Sicilian Defense,W-P-h,B-Q,1,984,link,W,Pawn,Queen
1250-1499,1250-1499,Sicilian Defense,W-Q,B-B-f,1,984,link,W,Queen,Bishop
1250-1499,1250-1499,Sicilian Defense,W-Q,B-Q,1,984,link,W,Queen,Queen
1250-1499,1250-1499,Sicilian Defense,W-R-a,B-B-c,1,984,link,W,Rook,Bishop
1250-1499,1250-1499,Sicilian Defense,W-R-a,B-R-a,1,984,link,W,Rook,Rook
1250-1499,1250-1499,Sicilian Defense,W-R-h,B-Q,2,984,link,W,Rook,Queen
1250-1499,1250-1499,Sicilian Defense,W-R-h,B-R-a,1,984,link,W,Rook,Rook
1250-1499,1500-1749,French Defense,B-B-c,W-N-g,2,984,link,B,Bishop,Knight
1250-1499,1500-1749,French Defense,B-B-f,W-B-c,1,984,link,B,Bishop,Bishop
1250-1499,1500-1749,French Defense,B-B-f,W-N-g,2,984,link,B,Bishop,Knight
1250-1499,1500-1749,French Defense,B-N-b,W-B-c,1,984,link,B,Knight,Bishop
1250-1499,1500-1749,French Defense,B-N-b,W-K,2,984,link,B,Knight,King
1250-1499,1500-1749,French Defense,B-N-g,W-B-c,1,984,link,B,Knight,Bishop
1250-1499,1500-1749,French Defense,B-N-g,W-B-f,2,984,link,B,Knight,Bishop
1250-1499,1500-1749,French Defense,B-N-g,W-P-d,1,984,link,B,Knight,Pawn
1250-1499,1500-1749,French Defense,B-P-a,W-B-c,1,984,link,B,Pawn,Bishop
1250-1499,1500-1749,French Defense,B-P-b,W-K,1,984,link,B,Pawn,King
1250-1499,1500-1749,French Defense,B-P-b,W-N-b,1,984,link,B,Pawn,Knight
1250-1499,1500-1749,French Defense,B-P-b,W-P-a,1,984,link,B,Pawn,Pawn
1250-1499,1500-1749,French Defense,B-P-c,W-B-c,1,984,link,B,Pawn,Bishop
1250-1499,1500-1749,French Defense,B-P-c,W-K,1,984,link,B,Pawn,King
1250-1499,1500-1749,French Defense,B-P-c,W-R-a,1,984,link,B,Pawn,Rook
1250-1499,1500-1749,French Defense,B-P-d,W-N-b,2,984,link,B,Pawn,Knight
1250-1499,1500-1749,French Defense,B-P-d,W-P-c,1,984,link,B,Pawn,Pawn
1250-1499,1500-1749,French Defense,B-P-e,W-K,1,984,link,B,Pawn,King
1250-1499,1500-1749,French Defense,B-P-e,W-P-g,1,984,link,B,Pawn,Pawn
1250-1499,1500-1749,French Defense,B-P-e,W-Q,1,984,link,B,Pawn,Queen
1250-1499,1500-1749,French Defense,B-P-f,W-Q,2,984,link,B,Pawn,Queen
1250-1499,1500-1749,French Defense,B-P-f,W-R-h,1,984,link,B,Pawn,Rook
1250-1499,1500-1749,French Defense,B-P-g,W-B-c,1,984,link,B,Pawn,Bishop
1250-1499,1500-1749,French Defense,B-P-g,W-B-f,1,984,link,B,Pawn,Bishop
1250-1499,1500-1749,French Defense,B-P-g,W-K,1,984,link,B,Pawn,King
1250-1499,1500-1749,French Defense,B-P-g,W-R-h,1,984,link,B,Pawn,Rook
1250-1499,1500-1749,French Defense,B-P-h,W-K,1,984,link,B,Pawn,King
1250-1499,1500-1749,French Defense,B-P-h,W-R-a,1,984,link,B,Pawn,Rook
1250-1499,1500-1749,French Defense,B-Q,W-K,1,984,link,B,Queen,King
1250-1499,1500-1749,French Defense,B-Q,W-N-g,1,984,link,B,Queen,Knight
1250-1499,1500-1749,French Defense,B-Q,W-Q,1,984,link,B,Queen,Queen
1250-1499,1500-1749,French Defense,B-R-a,W-R-a,1,984,link,B,Rook,Rook
1250-1499,1500-1749,French Defense,B-R-a,W-R-h,1,984,link,B,Rook,Rook
1250-1499,1500-1749,French Defense,B-R-h,W-P-f,1,984,link,B,Rook,Pawn
1250-1499,1500-1749,French Defense,W-B-c,B-B-f,1,984,link,W,Bishop,Bishop
1250-1499,1500-1749,French Defense,W-B-c,B-K,1,984,link,W,Bishop,King
1250-1499,1500-1749,French Defense,W-B-c,B-P-g,1,984,link,W,Bishop,Pawn
1250-1499,1500-1749,French Defense,W-B-f,B-B-c,1,984,link,W,Bishop,Bishop
1250-1499,1500-1749,French Defense,W-B-f,B-P-c,1,984,link,W,Bishop,Pawn
1250-1499,1500-1749,French Defense,W-B-f,B-P-e,1,984,link,W,Bishop,Pawn
1250-1499,1500-1749,French Defense,W-N-b,B-K,1,984,link,W,Knight,King
1250-1499,1500-1749,French Defense,W-N-b,B-N-g,2,984,link,W,Knight,Knight
1250-1499,1500-1749,French Defense,W-N-g,B-K,2,984,link,W,Knight,King
1250-1499,1500-1749,French Defense,W-N-g,B-P-f,1,984,link,W,Knight,Pawn
1250-1499,1500-1749,French Defense,W-N-g,B-Q,1,984,link,W,Knight,Queen
1250-1499,1500-1749,French Defense,W-P-a,B-K,2,984,link,W,Pawn,King
1250-1499,1500-1749,French Defense,W-P-b,B-K,2,984,link,W,Pawn,King
1250-1499,1500-1749,French Defense,W-P-b,B-N-b,1,984,link,W,Pawn,Knight
1250-1499,1500-1749,French Defense,W-P-c,B-K,1,984,link,W,Pawn,King
1250-1499,1500-1749,French Defense,W-P-c,B-N-b,1,984,link,W,Pawn,Knight
1250-1499,1500-1749,French Defense,W-P-c,B-N-g,1,984,link,W,Pawn,Knight
1250-1499,1500-1749,French Defense,W-P-d,B-B-c,1,984,link,W,Pawn,Bishop
1250-1499,1500-1749,French Defense,W-P-d,B-B-f,1,984,link,W,Pawn,Bishop
1250-1499,1500-1749,French Defense,W-P-d,B-P-e,1,984,link,W,Pawn,Pawn
1250-1499,1500-1749,French Defense,W-P-e,B-B-f,1,984,link,W,Pawn,Bishop
1250-1499,1500-1749,French Defense,W-P-e,B-P-d,2,984,link,W,Pawn,Pawn
1250-1499,1500-1749,French Defense,W-P-f,B-K,1,984,link,W,Pawn,King
1250-1499,1500-1749,French Defense,W-P-g,B-N-b,2,984,link,W,Pawn,Knight
1250-1499,1500-1749,French Defense,W-P-g,B-R-h,1,984,link,W,Pawn,Rook
1250-1499,1500-1749,French Defense,W-P-h,B-N-b,1,984,link,W,Pawn,Knight
1250-1499,1500-1749,French Defense,W-P-h,B-R-h,2,984,link,W,Pawn,Rook
1250-1499,1500-1749,French Defense,W-Q,B-B-c,1,984,link,W,Queen,Bishop
1250-1499,1500-1749,French Defense,W-Q,B-Q,2,984,link,W,Queen,Queen
1250-1499,1500-1749,French Defense,W-R-a,B-R-h,2,984,link,W,Rook,Rook
1250-1499,1500-1749,French Defense,W-R-h,B-B-c,1,984,link,W,Rook,Bishop
1250-1499,1500-1749,French Defense,W-R-h,B-R-h,1,984,link,W,Rook,Rook
1250-1499,1500-1749,King's Gambit,B-B-c,W-N-g,1,984,link,B,Bishop,Knight
1250-1499,1500-1749,King's Gambit,B-B-f,W-P-c,1,984,link,B,Bishop,Pawn
1250-1499,1500-1749,King's Gambit,B-N-b,W-B-f,1,984,link,B,Knight,Bishop
1250-1499,1500-1749,King's Gambit,B-N-b,W-N-g,1,984,link,B,Knight,Knight
1250-1499,1500-1749,King's Gambit,B-N-g,W-N-b,1,984,link,B,Knight,Knight
1250-1499,1500-1749,King's Gambit,B-P-d,W-P-e,1,984,link,B,Pawn,Pawn
1250-1499,1500-1749,King's Gambit,B-P-e,W-B-c,1,984,link,B,Pawn,Bishop
1250-1499,1500-1749,King's Gambit,B-P-e,W-P-d,1,984,link,B,Pawn,Pawn
1250-1499,1500-1749,King's Gambit,B-P-f,W-N-g,1,984,link,B,Pawn,Knight
1250-1499,1500-1749,King's Gambit,B-P-h,W-Q,1,984,link,B,Pawn,Queen
1250-1499,1500-1749,King's Gambit,B-R-a,W-N-g,1,984,link,B,Rook,Knight
1250-1499,1500-1749,King's Gambit,B-R-h,W-R-h,1,984,link,B,Rook,Rook
1250-1499,1500-1749,King's Gambit,W-B-c,B-R-h,1,984,link,W,Bishop,Rook
1250-1499,1500-1749,King's Gambit,W-B-f,B-B-c,1,984,link,W,Bishop,Bishop
1250-1499,1500-1749,King's Gambit,W-N-b,B-P-f,1,984,link,W,Knight,Pawn
1250-1499,1500-1749,King's Gambit,W-N-g,B-B-f,1,984,link,W,Knight,Bishop
1250-1499,1500-1749,King's Gambit,W-P-c,B-Q,1,984,link,W,Pawn,Queen
1250-1499,1500-1749,King's Gambit,W-P-d,B-N-b,1,984,link,W,Pawn,Knight
1250-1499,1500-1749,King's Gambit,W-P-d,B-N-g,1,984,link,W,Pawn,Knight
1250-1499,1500-1749,King's Gambit,W-P-e,B-B-c,1,984,link,W,Pawn,Bishop
1250-1499,1500-1749,King's Gambit,W-P-e,B-N-g,1,984,link,W,Pawn,Knight
1250-1499,1500-1749,King's Gambit,W-P-f,B-B-c,1,984,link,W,Pawn,Bishop
1250-1499,1500-1749,King's Gambit,W-P-f,B-P-e,1,984,link,W,Pawn,Pawn
1250-1499,1500-1749,King's Gambit,W-Q,B-R-a,1,984,link,W,Queen,Rook
1250-1499,1500-1749,King's Gambit,W-R-a,B-R-h,1,984,link,W,Rook,Rook
1250-1499,1500-1749,King's Gambit,W-R-h,B-R-a,1,984,link,W,Rook,Rook
1250-1499,1500-1749,King's Pawn Game,B-B-c,W-B-f,1,984,link,B,Bishop,Bishop
1250-1499,1500-1749,King's Pawn Game,B-B-c,W-P-e,1,984,link,B,Bishop,Pawn
1250-1499,1500-1749,King's Pawn Game,B-B-c,W-R-h,1,984,link,B,Bishop,Rook
1250-1499,1500-1749,King's Pawn Game,B-B-f,W-P-a,1,984,link,B,Bishop,Pawn
1250-1499,1500-1749,King's Pawn Game,B-B-f,W-R-h,1,984,link,B,Bishop,Rook
1250-1499,1500-1749,King's Pawn Game,B-N-b,W-N-g,1,984,link,B,Knight,Knight
1250-1499,1500-1749,King's Pawn Game,B-N-b,W-P-b,1,984,link,B,Knight,Pawn
1250-1499,1500-1749,King's Pawn Game,B-N-b,W-P-c,1,984,link,B,Knight,Pawn
1250-1499,1500-1749,King's Pawn Game,B-N-g,W-B-c,1,984,link,B,Knight,Bishop
1250-1499,1500-1749,King's Pawn Game,B-N-g,W-Q,2,984,link,B,Knight,Queen
1250-1499,1500-1749,King's Pawn Game,B-P-a,W-Q,2,984,link,B,Pawn,Queen
1250-1499,1500-1749,King's Pawn Game,B-P-b,W-N-b,1,984,link,B,Pawn,Knight
1250-1499,1500-1749,King's Pawn Game,B-P-b,W-Q,1,984,link,B,Pawn,Queen
1250-1499,1500-1749,King's Pawn Game,B-P-c,W-P-d,1,984,link,B,Pawn,Pawn
1250-1499,1500-1749,King's Pawn Game,B-P-d,W-R-a,1,984,link,B,Pawn,Rook
1250-1499,1500-1749,King's Pawn Game,B-P-d,W-R-h,1,984,link,B,Pawn,Rook
1250-1499,1500-1749,King's Pawn Game,B-P-e,W-Q,1,984,link,B,Pawn,Queen
1250-1499,1500-1749,King's Pawn Game,B-P-e,W-R-h,1,984,link,B,Pawn,Rook
1250-1499,1500-1749,King's Pawn Game,B-P-f,W-P-e,1,984,link,B,Pawn,Pawn
1250-1499,1500-1749,King's Pawn Game,B-P-g,W-R-h,1,984,link,B,Pawn,Rook
1250-1499,1500-1749,King's Pawn Game,B-P-h,W-N-g,1,984,link,B,Pawn,Knight
1250-1499,1500-1749,King's Pawn Game,B-P-h,W-Q,2,984,link,B,Pawn,Queen
1250-1499,1500-1749,King's Pawn Game,B-Q,W-B-f,1,984,link,B,Queen,Bishop
1250-1499,1500-1749,King's Pawn Game,B-Q,W-Q,1,984,link,B,Queen,Queen
1250-1499,1500-1749,King's Pawn Game,B-R-a,W-Q,2,984,link,B,Rook,Queen
1250-1499,1500-1749,King's Pawn Game,B-R-h,W-Q,1,984,link,B,Rook,Queen
1250-1499,1500-1749,King's Pawn Game,B-R-h,W-R-h,1,984,link,B,Rook,Rook
1250-1499,1500-1749,King's Pawn Game,W-B-c,B-P-g,1,984,link,W,Bishop,Pawn
1250-1499,1500-1749,King's Pawn Game,W-B-f,B-B-c,1,984,link,W,Bishop,Bishop
1250-1499,1500-1749,King's Pawn Game,W-B-f,B-K,1,984,link,W,Bishop,King
1250-1499,1500-1749,King's Pawn Game,W-B-f,B-P-c,1,984,link,W,Bishop,Pawn
1250-1499,1500-1749,King's Pawn Game,W-N-b,B-P-c,1,984,link,W,Knight,Pawn
1250-1499,1500-1749,King's Pawn Game,W-N-g,B-P-h,1,984,link,W,Knight,Pawn
1250-1499,1500-1749,King's Pawn Game,W-P-b,B-B-f,1,984,link,W,Pawn,Bishop
1250-1499,1500-1749,King's Pawn Game,W-P-b,B-P-b,1,984,link,W,Pawn,Pawn
1250-1499,1500-1749,King's Pawn Game,W-P-c,B-P-e,1,984,link,W,Pawn,Pawn
1250-1499,1500-1749,King's Pawn Game,W-P-d,B-P-e,1,984,link,W,Pawn,Pawn
1250-1499,1500-1749,King's Pawn Game,W-P-d,B-R-h,2,984,link,W,Pawn,Rook
1250-1499,1500-1749,King's Pawn Game,W-P-e,B-B-c,1,984,link,W,Pawn,Bishop
1250-1499,1500-1749,King's Pawn Game,W-P-e,B-N-g,1,984,link,W,Pawn,Knight
1250-1499,1500-1749,King's Pawn Game,W-P-f,B-Q,1,984,link,W,Pawn,Queen
1250-1499,1500-1749,King's Pawn Game,W-Q,B-B-f,1,984,link,W,Queen,Bishop
1250-1499,1500-1749,King's Pawn Game,W-Q,B-R-h,1,984,link,W,Queen,Rook
1250-1499,1500-1749,King's Pawn Game,W-R-a,B-B-c,1,984,link,W,Rook,Bishop
1250-1499,1500-1749,King's Pawn Game,W-R-a,B-R-h,1,984,link,W,Rook,Rook
1250-1499,1500-1749,King's Pawn Game,W-R-h,B-R-h,1,984,link,W,Rook,Rook
1250-1499,1500-1749,Other,B-B-c,W-B-f,8,984,link,B,Bishop,Bishop
1250-1499,1500-1749,Other,B-B-c,W-K,3,984,link,B,Bishop,King
1250-1499,1500-1749,Other,B-B-c,W-N-g,5,984,link,B,Bishop,Knight
1250-1499,1500-1749,Other,B-B-c,W-P-d,1,984,link,B,Bishop,Pawn
1250-1499,1500-1749,Other,B-B-c,W-Q,7,984,link,B,Bishop,Queen
1250-1499,1500-1749,Other,B-B-c,W-R-a,2,984,link,B,Bishop,Rook
1250-1499,1500-1749,Other,B-B-c,W-R-h,3,984,link,B,Bishop,Rook
1250-1499,1500-1749,Other,B-B-f,W-B-c,8,984,link,B,Bishop,Bishop
1250-1499,1500-1749,Other,B-B-f,W-K,2,984,link,B,Bishop,King
1250-1499,1500-1749,Other,B-B-f,W-N-b,3,984,link,B,Bishop,Knight
1250-1499,1500-1749,Other,B-B-f,W-N-g,3,984,link,B,Bishop,Knight
1250-1499,1500-1749,Other,B-B-f,W-P-a,1,984,link,B,Bishop,Pawn
1250-1499,1500-1749,Other,B-B-f,W-P-b,1,984,link,B,Bishop,Pawn
1250-1499,1500-1749,Other,B-B-f,W-P-c,1,984,link,B,Bishop,Pawn
1250-1499,1500-1749,Other,B-B-f,W-P-f,1,984,link,B,Bishop,Pawn
1250-1499,1500-1749,Other,B-B-f,W-P-g,2,984,link,B,Bishop,Pawn
1250-1499,1500-1749,Other,B-B-f,W-Q,3,984,link,B,Bishop,Queen
1250-1499,1500-1749,Other,B-B-f,W-R-a,4,984,link,B,Bishop,Rook
1250-1499,1500-1749,Other,B-B-f,W-R-h,1,984,link,B,Bishop,Rook
1250-1499,1500-1749,Other,B-N-b,W-B-c,5,984,link,B,Knight,Bishop
1250-1499,1500-1749,Other,B-N-b,W-B-f,8,984,link,B,Knight,Bishop
1250-1499,1500-1749,Other,B-N-b,W-K,1,984,link,B,Knight,King
1250-1499,1500-1749,Other,B-N-b,W-N-g,9,984,link,B,Knight,Knight
1250-1499,1500-1749,Other,B-N-b,W-P-a,1,984,link,B,Knight,Pawn
1250-1499,1500-1749,Other,B-N-b,W-P-e,2,984,link,B,Knight,Pawn
1250-1499,1500-1749,Other,B-N-b,W-Q,2,984,link,B,Knight,Queen
1250-1499,1500-1749,Other,B-N-b,W-R-a,2,984,link,B,Knight,Rook
1250-1499,1500-1749,Other,B-N-b,W-R-h,1,984,link,B,Knight,Rook
1250-1499,1500-1749,Other,B-N-g,W-B-c,5,984,link,B,Knight,Bishop
1250-1499,1500-1749,Other,B-N-g,W-B-f,2,984,link,B,Knight,Bishop
1250-1499,1500-1749,Other,B-N-g,W-K,1,984,link,B,Knight,King
1250-1499,1500-1749,Other,B-N-g,W-N-b,6,984,link,B,Knight,Knight
1250-1499,1500-1749,Other,B-N-g,W-N-g,1,984,link,B,Knight,Knight
1250-1499,1500-1749,Other,B-N-g,W-P-a,1,984,link,B,Knight,Pawn
1250-1499,1500-1749,Other,B-N-g,W-P-b,1,984,link,B,Knight,Pawn
1250-1499,1500-1749,Other,B-N-g,W-P-c,1,984,link,B,Knight,Pawn
1250-1499,1500-1749,Other,B-N-g,W-P-e,2,984,link,B,Knight,Pawn
1250-1499,1500-1749,Other,B-N-g,W-P-f,2,984,link,B,Knight,Pawn
1250-1499,1500-1749,Other,B-N-g,W-P-g,2,984,link,B,Knight,Pawn
1250-1499,1500-1749,Other,B-N-g,W-Q,4,984,link,B,Knight,Queen
